temp,Time (days),"std, 0 uM, fluor AMC, rep 1","std, 0 uM, fluor AMC, rep 2","std, 0 uM, fluor AMC, rep 3","std, 1 uM, fluor AMC, rep 1","std, 1 uM, fluor AMC, rep 2","std, 1 uM, fluor AMC, rep 3","std, 2 uM, fluor AMC, rep 1","std, 2 uM, fluor AMC, rep 2","std, 2 uM, fluor AMC, rep 3","std, 3 uM, fluor AMC, rep 1","std, 3 uM, fluor AMC, rep 2","std, 3 uM, fluor AMC, rep 3","std, 4 uM, fluor AMC, rep 1","std, 4 uM, fluor AMC, rep 2","std, 4 uM, fluor AMC, rep 3","std, 5 uM, fluor AMC, rep 1","std, 5 uM, fluor AMC, rep 2","std, 5 uM, fluor AMC, rep 3","std, 6 uM, fluor AMC, rep 1","std, 6 uM, fluor AMC, rep 2","std, 6 uM, fluor AMC, rep 3","std, 7 uM, fluor AMC, rep 1","std, 7 uM, fluor AMC, rep 2","std, 7 uM, fluor AMC, rep 3","std, 8 uM, fluor AMC, rep 1","std, 8 uM, fluor AMC, rep 2","std, 8 uM, fluor AMC, rep 3","std, 9 uM, fluor AMC, rep 1","std, 9 uM, fluor AMC, rep 2","std, 9 uM, fluor AMC, rep 3","std, 10 uM, fluor AMC, rep 1","std, 10 uM, fluor AMC, rep 2","std, 10 uM, fluor AMC, rep 3","std, 11 uM, fluor AMC, rep 1","std, 11 uM, fluor AMC, rep 2","std, 11 uM, fluor AMC, rep 3","std, 12 uM, fluor AMC, rep 1","std, 12 uM, fluor AMC, rep 2","std, 12 uM, fluor AMC, rep 3","std, 13 uM, fluor AMC, rep 1","std, 13 uM, fluor AMC, rep 2","std, 13 uM, fluor AMC, rep 3","std, 14 uM, fluor AMC, rep 1","std, 14 uM, fluor AMC, rep 2","std, 14 uM, fluor AMC, rep 3","std, 15 uM, fluor AMC, rep 1","std, 15 uM, fluor AMC, rep 2","std, 15 uM, fluor AMC, rep 3","sample, A-AMC, 10 uM, rep A, live","sample, A-AMC, 10 uM, rep B, live","sample, A-AMC, 10 uM, rep C, live","sample, A-AMC, 10 uM, rep A, killed","sample, A-AMC, 20 uM, rep A, live","sample, A-AMC, 20 uM, rep B, live","sample, A-AMC, 20 uM, rep C, live","sample, A-AMC, 20 uM, rep A, killed","sample, A-AMC, 30 uM, rep A, live","sample, A-AMC, 30 uM, rep B, live","sample, A-AMC, 30 uM, rep C, live","sample, A-AMC, 30 uM, rep A, killed","sample, A-AMC, 40 uM, rep A, live","sample, A-AMC, 40 uM, rep B, live","sample, A-AMC, 40 uM, rep C, live","sample, A-AMC, 40 uM, rep A, killed","sample, A-AMC, 50 uM, rep A, live","sample, A-AMC, 50 uM, rep B, live","sample, A-AMC, 50 uM, rep C, live","sample, A-AMC, 50 uM, rep A, killed","sample, A-AMC, 60 uM, rep A, live","sample, A-AMC, 60 uM, rep B, live","sample, A-AMC, 60 uM, rep C, live","sample, A-AMC, 60 uM, rep A, killed","sample, A-AMC, 70 uM, rep A, live","sample, A-AMC, 70 uM, rep B, live","sample, A-AMC, 70 uM, rep C, live","sample, A-AMC, 70 uM, rep A, killed","sample, A-AMC, 80 uM, rep A, live","sample, A-AMC, 80 uM, rep B, live","sample, A-AMC, 80 uM, rep C, live","sample, A-AMC, 80 uM, rep A, killed","sample, B-AMC, 10 uM, rep A, live","sample, B-AMC, 10 uM, rep B, live","sample, B-AMC, 10 uM, rep C, live","sample, B-AMC, 10 uM, rep A, killed","sample, B-AMC, 20 uM, rep A, live","sample, B-AMC, 20 uM, rep B, live","sample, B-AMC, 20 uM, rep C, live","sample, B-AMC, 20 uM, rep A, killed","sample, B-AMC, 30 uM, rep A, live","sample, B-AMC, 30 uM, rep B, live","sample, B-AMC, 30 uM, rep C, live","sample, B-AMC, 30 uM, rep A, killed","sample, B-AMC, 40 uM, rep A, live","sample, B-AMC, 40 uM, rep B, live","sample, B-AMC, 40 uM, rep C, live","sample, B-AMC, 40 uM, rep A, killed"
22.8,0.347407407,1.066342843,0.856268816,1.000129433,10.52122106,10.71513565,10.70222507,20.55541374,20.97271283,20.58518694,30.80525622,30.88786216,31.2195787,41.15140936,41.15966436,40.72029049,51.25312183,51.26920703,51.00455339,60.8447209,61.48469068,60.58135932,70.74301942,70.95217993,71.13042512,80.6828696,80.86642931,81.32249163,90.84271683,90.82060548,90.7639794,100.664587,100.5608389,101.4940326,111.4968228,110.6330932,110.7473031,120.7792759,120.5592411,121.4649874,130.5934649,130.9310904,130.9816343,141.1741302,140.5268701,141.432569,150.5701223,150.8845708,151.2201625,3.569251473,3.583807475,2.671350115,0.455672273,5.547869625,5.605554784,5.915623793,-0.07640262,8.459282846,8.107474932,8.39996113,0.1095639,10.02886411,10.19723021,10.2687696,0.279829197,11.65483127,11.15326051,11.59735459,0.535536274,12.87564556,13.04105644,13.37512188,0.029624383,14.19282827,14.23366634,14.64515279,-0.253605845,15.26252587,15.26691606,15.47731588,0.214514028,2.512900055,3.354692341,2.811367236,0.254429932,5.674190393,5.675887011,5.68530133,0.206168426,6.793034338,6.557103946,6.549164989,0.50464154,8.05087904,8.720563999,8.446684101,1.147589204
22.8,0.354351852,0.906813703,0.598685592,1.379358103,10.84367992,10.91308041,11.21473567,21.26584298,21.22766203,21.22045528,31.08245949,30.75588777,30.75226297,41.33920589,41.14823813,41.11564729,51.29656041,50.60996306,50.74980925,61.3065604,60.84476969,60.82099707,71.23929921,71.30218492,70.77207395,80.81227031,80.63943965,80.8680575,90.84487278,91.45925248,91.18730206,101.3764498,101.2124774,100.8139427,111.1862649,111.3561219,110.9074275,121.0811178,121.0039254,121.2085169,130.5053405,131.1465924,130.7350447,141.1229678,141.1248721,141.1840836,151.0862358,150.7813464,151.0691486,2.759518402,3.681073215,2.998266749,-0.042598856,5.617935979,6.386969395,5.495196939,-0.397065852,8.4268574,8.148111256,8.419736804,-0.129535824,10.15674783,10.36183064,10.16911087,-0.226916517,12.08644161,11.43553078,11.94703669,0.412965015,13.65949462,13.21406529,13.48293642,-0.246071649,14.40674654,14.44154784,14.47239267,0.488238942,16.22036943,15.96463336,16.00694087,-0.16270583,3.464512285,3.024214512,2.73080027,0.740517394,5.798458724,4.896947394,4.930944478,0.858083586,6.88944933,7.261408527,7.570520535,0.446961776,8.100910518,8.354331702,8.595183141,0.769004766
22.9,0.361296296,0.583688581,1.13952859,1.140941775,10.78512742,10.8191634,11.01194674,21.01017418,21.48047216,21.39971763,30.95852749,31.07190585,30.65560242,41.44466398,41.27305894,41.29957658,50.90089497,51.28224514,50.73978582,61.08951624,61.31976099,60.89919396,71.47243976,71.21006477,71.28494075,80.89719304,81.13572566,80.87782709,90.60223074,90.56822814,91.39946051,100.5866912,101.0475281,100.5870726,110.9836565,111.3781264,111.2713781,121.4936135,121.1530292,120.6380551,131.1474231,130.7732198,130.7871702,140.6138256,140.9945761,140.7910808,151.2584297,151.143579,150.656722,3.142951507,3.364359481,3.559993803,-0.062721829,5.660212109,5.898560889,5.885246727,0.151468712,8.235981069,8.15674116,8.120097663,0.063040538,9.880306042,10.04467863,10.31415769,0.522939955,12.30352847,12.13067446,11.82337232,0.462579538,13.86411297,13.18396109,13.17475107,0.552403622,14.38284532,14.95068548,14.71604874,0.249260805,16.1512683,16.1885297,16.44906178,-0.088279839,2.643763435,3.186867407,2.797782852,0.54189463,5.52449458,5.520579182,4.938232082,0.166352575,7.54454965,7.019841339,7.433090788,0.690966091,9.040829416,9.069753953,8.257684915,1.080283625
22.9,0.368240741,0.608993675,0.610451472,0.847516136,11.25604736,10.69504088,10.53661106,21.38488746,20.85279112,20.92458356,30.63003093,31.458482,30.61243699,41.36534454,41.39782927,40.57620632,50.57612322,51.25040512,51.18798723,61.06710599,60.52608682,61.3213306,70.7942041,71.06108351,71.31353591,81.13205686,81.18275546,80.93159855,90.69721818,91.09735985,90.88904896,100.8032455,101.3881301,101.1537769,110.5709192,111.0756632,110.6373809,120.5904638,121.4674704,121.2897739,131.3009066,130.9555652,131.4288366,140.6510259,140.7475996,140.7362448,150.5609376,150.8252635,151.2181628,3.308527259,3.035942745,2.93192387,0.500955868,6.436432406,6.210842856,6.133024618,0.286537079,8.438073229,8.71972514,8.604832848,0.490164622,10.64033677,10.16020113,10.67970423,-0.185079883,11.85191049,12.13870282,11.90404484,0.065675847,13.73537127,13.82405676,13.72831739,0.264087517,15.14178935,14.80985056,15.26504429,0.180304632,16.57565684,15.91443995,16.17759835,0.326094181,2.79390324,3.461111089,3.492543357,-0.038357217,5.883375095,5.394198582,5.023713078,0.606302863,7.576390321,7.652954439,7.477466099,0.793164136,9.044763995,8.480220927,9.300020673,0.425006968
23,0.375185185,1.230390549,0.562752252,1.271231409,11.23293042,11.27881905,11.4489794,21.08327863,21.01584051,20.56652434,30.5205883,31.36187808,31.26087722,41.27080197,41.47138683,41.42796629,50.8371274,51.31471265,50.6921986,60.93478014,61.24911626,61.36274862,71.36695509,71.47977676,70.92010644,81.32632236,81.46848999,80.87038611,91.11313212,91.39708279,90.53625893,101.3479762,101.2870933,101.3271755,110.8917947,111.058696,111.3522223,120.5285549,121.3822292,120.9502588,130.7626404,130.5368027,131.0895707,141.3458208,141.034134,141.3530199,151.0694828,151.2650674,150.5446549,3.111605855,3.638659839,3.767341879,0.378867489,6.095862042,5.920071104,6.284992445,0.049772985,9.076510754,8.554390341,8.394643257,0.144360763,11.02932657,11.0620389,10.47790191,0.259244256,12.53471778,12.67296693,12.1578944,0.484609388,14.07361425,14.46665501,13.80055626,0.189257369,15.00559485,15.51749853,15.83099471,0.186736585,16.65179444,16.62437587,16.65403912,0.298549504,3.119810388,2.834618458,3.186412456,-0.142188049,5.285509763,5.422288864,5.965383136,0.87335689,7.933726447,7.800322932,7.497738658,0.822673275,8.911714477,8.93096033,8.975635631,1.097397302
23,0.38212963,0.508486027,0.543135498,0.805408416,11.04898983,11.41394404,10.7660167,21.33453101,20.89086003,20.89039153,31.19690807,31.15147907,31.2240801,41.44378656,40.93156556,41.14792634,50.99775575,50.95052101,50.54530285,60.56898973,61.29037468,61.3469118,70.79279028,71.43361883,71.47042087,81.1459311,80.93389646,80.62002646,91.42721773,90.77553856,91.28878032,100.8192202,101.1931399,100.653798,111.0915713,111.2224989,111.4841909,120.714381,120.756897,121.3791924,131.2921958,130.9109892,131.415398,140.5479936,140.5898831,140.501147,151.4446903,151.3498735,151.1894667,3.511479339,3.597535323,3.12334283,0.384817539,6.672510315,6.397277221,6.592275442,0.3038622,8.748241285,8.726886257,9.051771539,-0.10798476,10.88743397,11.21753888,10.79421946,-0.381163378,13.21333812,12.40480226,13.22272936,0.36080211,13.89705404,14.12881614,14.12559378,-0.20209455,15.38327236,15.96774989,15.57951517,0.10638556,17.13847557,17.32601315,16.79247008,-0.121325296,3.032981226,3.67606484,3.548318239,0.184378522,6.114338562,5.749784048,5.643540277,1.051307024,8.012692824,7.249002169,7.425186972,1.045264628,8.6752702,9.408314602,8.804157595,0.740666549
23.1,0.389074074,1.046509728,0.884635631,0.908328009,11.2939674,10.92314574,11.15351177,21.47378636,20.94151058,21.2592167,31.28115505,31.21411709,30.97887471,41.25657755,41.08569845,41.25656095,51.48045575,51.23490271,51.46849931,61.45772106,60.97966186,61.203938,71.25508646,71.25540921,71.06453869,81.39733046,81.24721959,80.78683568,91.2752429,90.56981017,91.10116641,100.6995191,100.7512594,100.7147518,111.095207,110.5862528,111.4118397,120.7241675,121.3231705,121.116691,131.3537059,131.2732673,131.1812445,140.8180616,140.7230404,140.9311398,150.8131224,150.701078,151.4420889,3.838889916,3.7916727,3.488233071,0.444165988,6.008145266,6.634499513,6.370625637,-0.424062178,8.827536379,8.885843876,8.620468855,0.57222634,10.81584112,10.8434238,11.47304432,0.569098233,12.47698228,12.8105326,13.21438272,-0.19407524,14.54543557,14.91394813,14.5522084,-0.331518334,15.9804659,15.90977125,16.2294923,0.203753254,16.89200574,17.5130624,17.24925075,0.161979702,3.664451665,3.67326015,3.018914111,0.62854641,5.359590209,5.91780122,5.453132009,0.784281797,7.648067368,7.899674586,7.364337155,0.807971309,9.050693362,9.729865416,9.310871539,1.313442503
23.1,0.396018519,0.890127452,1.24312762,0.585612409,11.49182533,11.13401466,10.7557799,21.34634002,21.09020134,21.27585153,31.05503489,30.96698868,31.12818149,41.49327915,41.21826755,41.18057142,50.87211851,50.88951011,51.00837292,60.84683407,61.48056687,61.11089982,71.27338425,70.80953444,70.87080111,80.55936472,81.10568646,81.21391568,90.65747414,90.64369523,90.64088605,100.8154039,100.9468106,100.8402475,111.2353166,110.8637784,110.9594267,120.7897804,120.8341809,120.7635074,130.9348122,130.559605,130.9057888,141.0045256,141.3869241,140.5995948,150.7348309,151.1640612,151.2944692,3.990676686,3.717334867,4.00264626,0.121400161,6.981174698,7.085870268,6.381153159,-0.206757585,9.628204827,9.199531124,9.143197345,-0.231564481,11.36772074,11.75873813,11.1707481,0.517415705,13.62769363,12.80273671,13.56898922,0.146291043,14.98105867,14.85693421,14.47414024,0.478097644,16.12025616,16.47373818,16.25153207,0.542386737,17.31032829,17.97029293,17.80094446,0.44616885,3.074747763,3.072581988,3.201937836,0.442832764,5.870185822,5.683132935,6.282051541,0.522353418,7.599473581,7.597775559,8.411864223,1.010726654,9.386833783,9.691794378,9.570588091,1.079577209
23.1,0.402962963,0.988169326,1.404230103,0.838643035,11.29398752,11.41922765,11.43123367,20.73372215,21.12817739,21.3324274,31.00893258,30.68141021,31.19956328,40.63031921,41.09648028,41.49079449,50.85431036,51.16825646,51.42897169,60.70038459,60.92756861,61.33011674,71.04728013,70.93324634,70.86608092,80.86904095,80.55740383,81.3697966,91.1452815,91.40120093,91.42457609,100.8448433,100.8677566,101.3103254,110.8071164,111.4427962,110.5827252,120.9217032,120.5547502,120.8134576,130.7996018,131.3669697,130.5467271,141.0865584,140.9352694,141.1929587,150.9209806,151.1814364,151.1444418,3.586328777,3.598191989,3.879712622,0.343734067,6.636691898,6.508341262,7.0473358,0.443330805,9.679582851,9.746038264,8.967195505,-0.208386008,11.68082857,11.33728655,11.17897925,-0.329141789,13.21510219,13.50469365,13.11678597,0.18203123,15.40661192,14.67712453,15.11646146,-0.208249197,16.87856081,16.59325424,16.85377406,0.498876516,18.25687145,17.70400054,17.7667893,0.2170841,3.860751007,3.469921796,3.161484093,0.385976386,5.741108334,6.517219086,5.717852413,0.398877294,7.654583363,7.869513719,8.351788266,0.671387457,9.628503779,9.263441312,9.534918218,0.468832227
23.1,0.409907407,1.392573075,0.533083011,1.21928739,10.93958604,11.16017585,10.80877898,20.67796694,21.03322498,21.28946538,30.63035115,31.13705494,31.00851348,41.46129559,41.05409038,40.79871742,51.24702627,51.06797906,50.68826347,61.00957809,60.64673175,60.63389941,70.81310957,71.08269925,71.22435694,81.2582513,81.30341462,80.81525032,90.53430649,91.13424897,91.11783378,100.5007489,101.1736655,101.1891749,110.5181415,110.6750656,111.115489,120.5037277,121.3918848,120.7054525,131.1242945,131.1263024,130.7547794,140.5754042,141.3839575,140.888549,150.6751717,150.8722205,150.6193524,3.843389232,3.989084456,3.601201122,-0.154621484,6.653541925,6.62377346,6.607326753,0.163561774,9.614703179,9.702934196,9.298876224,-0.319494833,11.54647421,11.27167491,12.09824895,0.09911554,13.316509,13.38783479,13.76207367,0.091883316,15.62276704,15.18541431,15.51397389,-0.334540474,16.44216546,16.84780384,16.94950079,-0.194583815,18.0679374,18.66891623,18.32138743,-0.187311017,3.579495216,3.566125343,3.887333544,0.437666041,6.288090206,6.383647922,6.602612447,0.737707264,8.317545817,7.884140095,7.792260963,1.10897906,9.874385613,9.51281976,9.923809973,0.618805726
23.2,0.416851852,1.393896833,1.009629377,1.321200436,10.51409674,11.17161152,10.8304921,21.16150133,20.96846347,20.63863331,30.91657349,30.80775541,31.13372197,40.81572968,41.45911179,41.39452236,51.18640944,51.31267575,51.31180606,61.43261471,60.92229334,60.85106753,70.97700539,70.90725502,70.7715094,81.0802793,80.75944838,81.20871367,91.23092669,91.02945757,90.53867516,100.5193339,101.0215723,101.064473,110.9685553,111.2136579,111.2862679,120.7430823,121.464074,121.1520366,130.9798391,131.2618358,130.9209301,141.4595205,140.7800221,140.8834071,151.2138975,151.136887,151.1950439,3.991135153,3.587335635,3.585370074,0.391640013,6.591302208,6.754350798,6.853905072,0.306309761,9.561072023,9.398051588,9.974470405,-0.269406797,11.7392791,11.4689891,12.01817242,-0.359692723,13.67159022,13.84501678,13.90358867,-0.076318363,16.07596467,16.08522995,15.85146296,0.072430242,17.0925787,17.64274655,17.21807279,0.404234916,18.55396117,18.83656927,18.96162807,0.45007062,3.660936155,3.197223435,3.945892686,0.785688282,6.298165179,5.911179145,5.957524141,0.134202615,7.896599132,8.08835435,8.133696548,0.391611746,9.807535281,10.07608576,9.934834069,0.627233165
23.2,0.423796296,0.931790249,1.440156428,0.581121914,10.6268039,10.94495912,10.61929591,20.62092549,20.51653234,21.17013279,31.02158308,31.3549904,30.76824223,40.74256338,40.57504429,40.90157976,50.89981171,50.72833205,51.19590019,61.28822163,61.01095406,60.81099716,70.57405749,71.14250672,70.60549455,80.97118893,81.4329236,81.03776659,90.56181041,91.04581665,91.16250329,101.3905764,101.2248122,100.9774574,110.7242612,111.3703928,111.457159,121.2233127,120.573567,120.9010301,131.4051977,131.1727368,130.8223047,141.1881186,140.9735265,141.3721306,150.5453921,151.0906541,150.8448309,4.001720203,4.20036899,3.629511804,0.190799301,7.31403992,7.198632792,7.002834855,-0.100278598,10.0906379,9.631716567,10.14600583,-0.358981653,12.46716601,11.66670389,12.08372591,0.085611059,14.55620668,13.96212353,13.6681125,-0.268411512,16.00203394,16.11924995,15.65737486,0.311916087,16.98634395,17.15346499,17.49193025,0.404394834,19.20692017,19.32490432,18.68028314,0.49346366,3.69053754,3.434782736,3.522266677,0.172640836,6.458997911,6.369167889,6.839626277,0.486541824,8.793628704,8.215928003,8.613463351,0.789876968,10.46509011,10.57007279,10.62625893,1.040993516
23.2,0.430740741,0.706973313,1.110595763,1.252648041,10.87299174,11.15765359,11.32996259,21.4694248,20.58916974,21.40541972,30.99810562,30.78841951,31.389032,41.37565929,40.56324668,40.80433471,51.33200154,50.59213761,51.34129637,61.41000228,61.05148636,60.85541777,71.32577204,71.30945478,71.29005157,81.10556743,81.16756071,81.31764869,90.81557356,90.58467237,90.88827193,101.4803341,100.5258276,101.1823883,111.2553391,111.0969493,111.4129148,121.454065,121.2918838,121.3680844,131.3809824,131.4651195,131.2615063,141.1103009,141.4953971,140.7360303,151.3485769,150.7343456,150.7002167,4.236611632,3.592785304,4.209589098,-0.308227543,7.491928785,7.605373939,6.957031853,0.248935964,10.13870385,9.458070631,9.644296858,0.266416959,12.57949137,11.86997667,12.3261398,0.018241645,14.07422846,14.40271528,14.17204472,0.076273445,15.91938307,15.80535711,16.22951448,0.062253921,17.52295266,17.75944333,17.82668295,0.073870813,19.36606319,19.39237419,18.8720688,0.116362801,3.764780332,4.170183436,3.950927886,0.428252082,6.380426524,6.62698288,6.727923944,1.116783777,8.761225643,9.057417863,8.217101104,0.558479724,10.71509281,10.04183685,10.02195902,1.088979027
23.2,0.437685185,0.755737011,1.379221356,0.985763703,11.04478396,10.77638473,10.69023871,20.9198924,21.2262484,20.74720628,31.22994148,30.84600854,31.10454546,41.18620588,41.32276516,41.46005607,51.26754075,51.28768777,51.3239136,60.87408824,61.25768814,60.61202391,70.52485355,71.22110788,71.47347635,81.02223756,81.03440299,80.86566821,91.03006043,91.3012455,91.30377435,100.9383963,101.2810795,100.8728022,110.6975437,111.405488,110.5145119,120.7513104,121.2431602,121.3333178,131.4001579,130.7153286,131.2592491,141.4852651,140.9573911,141.1131506,151.4320323,151.3831481,150.5367616,3.825359193,3.993905537,3.742401168,-0.023970865,7.445622973,7.006537687,7.375191972,0.385653269,9.907717078,10.27066129,9.729889057,0.171245128,12.58401806,12.09757574,12.36461234,-0.339628155,14.79111433,14.29592941,14.99764525,0.27406042,16.20224787,16.27943354,16.14399245,0.011469074,17.69978484,17.85540256,18.13105875,-0.30003891,19.75093291,19.72927247,19.41647213,-0.24252165,3.793398337,3.501337137,3.616645157,-0.124207163,6.868422381,6.211852621,6.097705709,0.335627033,8.410960325,8.59109489,8.284146293,0.997794782,10.96547213,10.80686902,10.4547561,0.863766028
23.2,0.44462963,1.088544291,0.556443782,0.994864643,10.8096579,10.85606337,11.32064855,20.58067186,21.33968189,20.76563622,31.24268259,30.58239814,30.54322206,40.95843054,40.53039403,40.7419955,50.83400475,51.32358298,51.18329101,61.33267144,60.93226852,60.59714076,71.14719938,71.2687213,71.44037793,81.11839948,80.88373412,80.82853299,91.23947791,91.23744355,90.59470896,101.41577,100.8341252,100.9486851,111.0586179,110.8354255,110.8932436,121.1098912,120.9395208,121.3326855,131.4862886,131.2421872,131.266106,141.2294915,141.0739945,141.382671,150.5988627,151.4990757,151.0610687,4.374441358,4.467204212,3.754447947,0.027040809,7.138332126,7.43385013,7.840096406,0.348901624,10.69913458,10.14799583,10.08573336,-0.07847181,13.05304721,12.83496651,13.00247922,-0.327989985,15.20105291,14.78580154,15.1407005,0.168902618,16.43041433,16.96735274,16.7710829,-0.212294617,18.66252558,18.70056838,18.31374037,-0.253528279,19.5073407,19.4957299,19.41385762,0.624041272,3.346090598,3.380590515,3.757617573,0.024921387,6.653611632,6.324054249,6.428645735,0.775408877,8.643899933,8.888332341,9.302791542,0.54341817,11.00562348,10.22005923,11.04766176,0.754795899
23.2,0.451574074,0.673203745,0.984412594,1.407621373,10.57452611,10.8598912,10.62916898,20.95633724,21.12545725,21.1441334,30.97258897,31.45964934,31.4055763,41.35265364,41.29375348,41.28460138,50.87490237,50.84144949,50.95664207,61.34876797,61.2159038,61.40319124,71.28262516,70.70847163,70.75408642,81.23269811,80.59770787,81.22152355,91.42968341,90.90203318,91.49413772,100.6087865,100.8599702,101.3134812,110.6933918,111.0778403,110.7349556,120.8021711,120.8293508,121.3464501,131.4162117,131.4126663,130.8749364,141.0825842,141.3588977,140.7628974,150.5769823,150.8523756,150.9070945,3.811283499,3.659884499,4.249168877,0.081761157,7.278166288,7.941032507,8.02295151,-0.128637357,10.44049478,10.55174819,10.46651874,0.154249104,13.3676855,12.96675613,13.38584013,-0.118474681,15.34043304,14.60625713,14.77652947,0.177510267,17.23197523,16.46300841,17.0609077,-0.060534937,18.17253127,18.98722566,18.78166948,0.013138527,20.21436468,19.9461969,20.04973945,0.384698785,3.711606259,3.840966976,3.818854555,-0.071079818,6.467361143,7.122993844,6.722846172,0.996511779,9.017659296,8.997404494,9.150013211,0.425112677,10.82335762,11.1736423,10.89065738,1.498870497
23.2,0.458518519,1.370043697,0.863955544,0.544785575,11.23259427,10.6786488,11.44133067,20.97077914,21.29998414,20.70425846,30.58067004,30.51949995,31.19755416,41.3926939,41.17154306,41.28749492,51.42281642,51.20484069,50.53185256,60.80002006,61.40571306,60.87011637,70.65056886,70.94826304,71.06540355,80.92409266,81.18774342,81.06990216,91.33375088,91.39525099,90.81288732,100.7576923,100.9685142,100.7759764,111.4307624,110.6503907,110.7087392,121.0821083,121.1238133,121.157161,130.5684072,130.7261332,131.135571,140.8941498,141.4530637,140.9783377,151.2194494,150.954176,150.9040615,4.115506664,4.55476682,3.687283642,0.508827023,8.141600749,7.43448183,7.704241194,0.339797886,10.68360231,10.39895329,10.2969938,-0.028326037,12.90125952,12.78817408,13.19239703,-0.049028921,15.1890934,15.69356098,15.26053829,0.099459687,16.9914081,17.09845566,17.58464848,0.036410581,18.52372799,18.39980471,19.25506085,0.061785759,20.83267124,20.86322976,20.86689723,0.438490656,4.062795319,4.215968058,3.769627249,0.065838085,6.599271137,6.624914014,6.410987544,0.407844566,9.617162819,8.811275407,9.308034734,0.945938591,11.15568055,10.63369835,11.37727265,1.176708093
23.1,0.465462963,0.604191269,1.180017311,0.874109934,10.86469673,11.43620928,11.22947779,20.58879802,21.17164778,21.15906863,31.21087849,30.5133054,31.01468762,40.6540108,41.24484865,40.98862586,50.77953404,50.8900382,50.6256949,61.24484191,61.39284046,61.05851423,70.76249323,70.74863064,70.5780541,81.05135589,81.33442247,80.76172548,91.38973669,90.59930916,91.43130824,101.2999845,100.6237964,100.5837358,110.9036784,110.8051657,111.4593183,121.3901572,120.6201556,120.9935212,131.3801623,131.3614597,130.6804843,140.8509663,141.0537439,141.1410068,150.7949887,151.4400741,151.2736302,4.304247245,4.460848249,4.107644504,0.295929345,7.771369629,7.464317516,7.354608292,0.168691552,10.61707666,10.55908286,10.71787137,0.02447302,13.55865615,13.78501688,13.61743103,-0.209049717,15.49851618,15.21102771,15.53367303,-0.214702774,17.26057492,17.65565527,17.94176667,0.204496245,19.18191859,18.92886178,18.7902643,0.083081683,20.60873968,21.10034375,20.52503223,0.435290307,3.659314089,3.538346996,4.426871455,0.649438386,6.732731294,6.607164033,7.089245302,0.559744731,9.613339037,9.041925869,8.85728532,0.782306584,10.76254346,11.46213657,11.28797241,1.181465796
23.1,0.472407407,0.828181989,0.768312891,1.253200716,10.61185273,11.14049119,11.28217938,20.62628685,21.24235412,20.6068103,31.38604237,30.61252473,30.57289321,40.69814676,40.55130727,41.21418131,50.84137361,50.83850107,51.12781264,60.98066889,60.56133314,61.06475129,71.26959704,70.84731271,70.84922063,81.14166113,80.97512595,81.2974227,91.08257327,91.01761376,91.33119435,100.7834244,100.7779241,100.7705307,110.6113284,111.3047163,111.0028434,121.0255891,120.6272444,120.8721142,131.3682215,130.9687933,131.3094902,141.3130043,140.7686697,141.2322924,150.5801898,150.7236611,151.0912866,4.642523456,3.947217465,4.52410173,-0.199002657,8.308299358,7.853427424,8.115567645,-0.240874907,10.98969648,10.72870545,10.81181321,0.140632165,13.49862925,13.37545336,13.97194558,0.354801683,15.57267547,15.50335342,15.7250876,-0.256800178,17.29571323,18.19409013,17.70801154,-0.006590539,19.61923733,19.05357031,19.73931894,0.025101233,20.52961308,21.33776603,21.36899254,-0.13804718,4.505916544,4.046306714,4.401687162,0.351384869,7.532911501,7.101555621,7.448388021,0.739790079,9.22080913,9.482498421,9.936154892,0.598344355,11.05708847,11.72349526,11.44111109,0.797529403
23.1,0.479351852,0.821603852,0.60681098,0.505523455,11.28324226,10.66271913,11.01157052,21.1625007,20.86837932,21.35523072,30.77527823,31.24668248,30.50503928,41.38084833,41.36868484,40.65985202,51.20903085,50.94125906,50.81621258,60.72962425,61.11564296,61.48910089,71.19878059,71.02614924,70.76542572,81.44470182,80.73693911,80.66651224,91.27329136,90.80699403,90.54203044,101.1160391,101.3212822,101.3575966,111.3838367,110.9781074,110.7515871,121.4120456,121.3353528,120.6176231,131.4225284,130.7592273,130.7528723,141.0635266,140.5474079,140.8301074,150.9110967,150.9209376,150.7772375,4.590182657,4.219724396,3.914492803,0.323164298,8.163309911,7.905129288,7.708356128,-0.160226335,11.45205215,11.53640071,10.69897896,-0.266685062,13.78169993,13.42874631,13.24250559,0.123597588,15.75946491,16.1270992,16.1916638,-0.026509619,18.42397657,17.51102779,18.058209,-0.24545508,19.88075408,20.05228241,19.34395112,0.306412295,21.54647378,21.41966879,21.69485967,0.340868228,3.997604299,4.274450102,3.804803883,0.392344787,7.115304213,7.127210921,6.84939985,0.762353285,9.646958761,9.934389358,9.430516026,0.977888074,11.32333771,11.14197526,11.6380483,1.285913961
